quote_id,product_family,power_kw,weight_kg,pressure_bar,material_grade,custom_machining_hours,num_components,tolerance_class,order_quantity,lead_time_days,customer_segment,region,competitor_present,contract_type,gross_margin_kusd,final_price_kusd
Q00696,Pump-B,96.2,395.0,78.3,Alloy,21.7,189,Std,7,104.0,Enterprise,East,Yes,Spot,16.41,81.66
Q00697,Compressor-X,96.9,405.0,69.0,Standard,72.8,110,Std,37,103.0,Enterprise,South,Yes,Annual,6.08,88.08
Q00698,Compressor-Y,449.6,1565.0,194.0,Alloy,40.2,147,Std,30,71.0,Enterprise,North,No,Spot,36.0,225.94
Q00699,Valve-Z,12.4,61.0,213.2,Stainless,8.7,60,Std,8,155.0,Enterprise,South,Yes,Spot,3.68,20.89
Q00700,Valve-Z,8.1,33.0,134.3,Standard,27.2,97,Precision,37,114.0,SMB,South,No,Framework,6.62,30.37
Q00701,Valve-Z,6.0,63.0,188.7,Titanium,39.9,51,Std,1,114.0,MidMarket,South,No,Annual,13.02,40.34
Q00702,Turbine-T,464.7,1637.0,38.1,Standard,82.8,126,Std,31,38.0,MidMarket,East,No,Spot,67.86,298.02
Q00703,Pump-A,24.0,81.0,162.3,Standard,21.1,51,Precision,2,85.0,MidMarket,West,Yes,Spot,10.19,39.79
Q00704,Pump-A,30.3,126.0,164.9,Standard,39.7,72,Std,19,27.0,SMB,West,No,Framework,12.95,45.3
Q00705,Pump-A,33.0,121.0,153.4,Standard,14.4,36,Std,26,42.0,Enterprise,North,Yes,Spot,3.93,29.63
Q00706,Valve-Z,9.3,39.0,152.5,Stainless,14.1,47,Precision,15,152.0,Enterprise,South,No,Spot,6.56,26.17
Q00707,Pump-A,32.2,159.0,50.2,Standard,14.7,110,Std,35,119.0,MidMarket,East,No,Framework,6.14,35.31
Q00708,Pump-A,29.9,166.0,212.9,Standard,28.9,47,Precision,36,152.0,Enterprise,East,No,Spot,7.02,40.96
Q00709,Turbine-T,531.3,1814.0,158.3,Titanium,81.3,158,Precision,29,143.0,SMB,South,No,Annual,111.93,470.3
Q00710,Pump-A,22.2,123.0,120.2,Stainless,24.5,69,Precision,30,60.0,Enterprise,North,No,Spot,8.13,41.53
Q00711,Valve-Z,6.7,69.0,98.1,Titanium,18.9,97,Precision,28,129.0,MidMarket,South,Yes,Spot,4.96,33.42
Q00712,Pump-A,38.0,158.0,5.5,Standard,26.6,42,Std,20,,MidMarket,South,No,Framework,7.27,37.25
Q00713,Pump-B,100.0,442.0,67.5,Standard,34.4,151,Std,44,32.0,SMB,North,Yes,Spot,17.0,78.24
Q00714,Compressor-Y,238.9,,150.4,Standard,53.7,111,Precision,43,106.0,MidMarket,North,No,Annual,33.62,184.83
Q00715,Compressor-X,117.6,461.0,24.8,Standard,63.6,127,Ultra,19,136.0,MidMarket,North,No,Annual,36.59,155.31
Q00716,Pump-B,109.0,394.0,136.2,Alloy,20.5,191,Std,43,53.0,SMB,West,Yes,Spot,17.11,84.21
Q00717,Pump-A,33.4,130.0,197.2,Alloy,11.5,102,Std,33,81.0,SMB,West,No,Spot,10.21,41.71
Q00718,Valve-Z,6.5,58.0,193.6,Stainless,17.5,73,Precision,33,93.0,Enterprise,West,Yes,Spot,2.78,24.26
Q00719,Pump-A,43.7,167.0,42.1,Alloy,39.6,50,Std,5,53.0,MidMarket,East,Yes,Spot,12.43,50.24
Q00720,Pump-A,26.6,138.0,112.8,Alloy,29.7,92,Ultra,15,130.0,Enterprise,North,No,Framework,10.8,58.6
Q00721,Compressor-Y,212.3,798.0,51.9,Standard,44.8,168,Std,5,150.0,MidMarket,North,No,Spot,53.59,179.1
Q00722,Valve-Z,10.8,59.0,9.1,Standard,17.1,93,Precision,23,130.0,MidMarket,West,Yes,Annual,5.45,27.41
Q00723,Pump-B,96.9,,124.5,Standard,28.7,210,Std,44,127.0,SMB,West,No,Spot,23.51,84.17
Q00724,Compressor-X,172.3,,130.4,Stainless,60.6,124,Std,33,41.0,MidMarket,North,No,Spot,28.33,128.48
Q00725,Valve-Z,11.1,66.0,143.0,Standard,12.4,50,Std,34,115.0,SMB,North,No,Annual,4.83,21.32
Q00726,Pump-B,94.9,,77.3,Standard,59.6,233,Std,12,157.0,Enterprise,North,No,Annual,19.14,87.38
Q00727,Compressor-Y,348.5,1235.0,151.3,Alloy,48.6,235,Ultra,41,91.0,MidMarket,West,No,Annual,41.36,285.21
Q00728,Pump-B,85.7,344.0,55.1,Titanium,59.0,76,Ultra,40,92.0,MidMarket,North,No,Annual,29.43,134.84
Q00729,Pump-A,35.1,188.0,123.4,Stainless,21.6,45,Ultra,2,37.0,MidMarket,West,No,Annual,17.64,60.32
Q00730,Turbine-T,374.6,1307.0,184.3,Standard,98.9,293,Precision,18,36.0,Enterprise,South,Yes,Annual,35.34,289.51
Q00731,Pump-B,78.6,388.0,244.6,Alloy,52.4,111,Precision,12,136.0,MidMarket,South,No,Spot,32.06,107.92
Q00732,Pump-B,102.2,412.0,136.1,Titanium,62.9,117,Std,20,116.0,SMB,East,No,Spot,26.74,108.19
Q00733,Pump-A,30.8,130.0,62.1,Standard,35.6,48,Std,34,59.0,SMB,East,No,Spot,10.04,40.67
Q00734,Compressor-X,169.0,615.0,101.9,Standard,67.1,232,Std,42,37.0,MidMarket,East,Yes,Annual,18.96,119.27
Q00735,Pump-A,37.4,185.0,199.1,Standard,12.3,57,Std,3,53.0,SMB,East,Yes,Annual,10.21,37.95
Q00736,Pump-B,97.1,395.0,227.6,Alloy,45.9,157,Ultra,39,89.0,SMB,North,Yes,Annual,25.15,122.36
Q00737,Pump-B,91.6,360.0,227.4,Alloy,62.5,189,Std,17,151.0,SMB,West,Yes,Annual,17.8,90.77
Q00738,Pump-B,62.2,252.0,231.9,Stainless,42.1,157,Std,17,66.0,SMB,North,Yes,Spot,21.75,78.77
Q00739,Pump-A,22.5,76.0,205.3,Alloy,13.4,76,Std,18,145.0,MidMarket,South,No,Annual,9.26,37.59
Q00740,Pump-A,18.7,117.0,130.9,Standard,36.2,119,Std,12,146.0,SMB,South,No,Spot,14.32,45.79
Q00741,Pump-B,91.6,388.0,171.9,Alloy,66.7,216,Std,49,91.0,MidMarket,West,Yes,Spot,22.84,98.23
Q00742,Pump-B,74.1,237.0,113.5,Stainless,43.2,133,Std,44,128.0,MidMarket,North,No,Annual,13.6,71.59
Q00743,Pump-A,29.9,153.0,202.2,Standard,35.4,117,Precision,20,141.0,SMB,North,Yes,Annual,9.83,48.41
Q00744,Compressor-X,190.5,678.0,33.1,Alloy,46.4,61,Std,36,126.0,SMB,East,Yes,Framework,18.73,122.83
Q00745,Compressor-Y,400.1,1409.0,79.5,Stainless,86.8,353,Ultra,40,80.0,SMB,West,Yes,Annual,66.9,330.61
Q00746,Compressor-X,152.9,590.0,142.6,Standard,77.5,137,Std,2,101.0,SMB,North,No,Framework,41.78,137.62
Q00747,Compressor-X,220.2,806.0,221.6,Stainless,55.3,232,Precision,25,65.0,MidMarket,North,Yes,Framework,18.63,148.89
Q00748,Compressor-Y,400.9,1385.0,133.1,Alloy,83.2,303,Precision,39,111.0,SMB,East,No,Annual,83.62,308.03
Q00749,Compressor-X,175.6,618.0,228.2,Standard,44.0,75,Std,48,106.0,MidMarket,West,No,Spot,26.41,116.46
Q00750,Pump-A,20.6,96.0,233.4,Standard,39.4,107,Std,20,83.0,SMB,North,No,Spot,13.91,45.59
Q00751,Valve-Z,11.4,56.0,226.2,Alloy,20.8,81,Std,49,154.0,SMB,East,No,Spot,8.14,30.02
Q00752,Pump-A,21.2,82.0,225.6,Stainless,30.8,56,Precision,10,26.0,MidMarket,South,No,Spot,14.6,48.11
Q00753,Pump-B,76.5,305.0,24.7,Alloy,40.6,229,Std,4,24.0,MidMarket,East,No,Spot,31.07,97.58
Q00754,Pump-A,18.1,86.0,192.1,Stainless,32.6,40,Precision,11,99.0,MidMarket,South,No,Spot,13.62,46.35
Q00755,Valve-Z,10.1,37.0,30.5,Standard,15.4,88,Precision,20,140.0,SMB,North,No,Spot,7.46,28.25
Q00756,Turbine-T,473.8,1662.0,155.8,Standard,71.1,348,Precision,31,72.0,SMB,South,No,Spot,124.28,398.32
Q00757,Compressor-Y,424.2,1480.0,55.0,Stainless,40.9,294,Std,38,101.0,MidMarket,South,Yes,Spot,42.37,223.2
Q00758,Valve-Z,8.3,89.0,79.6,Standard,27.9,68,Std,37,78.0,Enterprise,South,Yes,Spot,3.2,23.72
Q00759,Pump-B,90.6,334.0,208.0,Standard,20.7,125,Std,27,131.0,MidMarket,South,No,Framework,14.73,68.79
Q00760,Turbine-T,429.1,1486.0,104.0,Standard,60.3,357,Std,46,148.0,SMB,West,Yes,Annual,57.84,284.33
Q00761,Turbine-T,656.7,2222.0,138.9,Standard,105.0,241,Ultra,35,157.0,MidMarket,East,Yes,Spot,77.88,468.68
Q00762,Pump-A,36.7,135.0,198.0,Stainless,32.4,97,Precision,15,111.0,MidMarket,South,Yes,Annual,10.36,49.93
Q00763,Pump-A,24.9,190.0,15.2,Standard,32.3,44,Precision,40,,Enterprise,West,Yes,Framework,-0.29,33.87
Q00764,Pump-A,24.7,137.0,13.0,Stainless,39.5,85,Std,2,122.0,SMB,West,No,Spot,18.1,51.7
Q00765,Valve-Z,13.3,122.0,131.1,Alloy,36.0,80,Std,28,72.0,MidMarket,North,No,Spot,9.81,36.29
Q00766,Compressor-Y,323.6,1169.0,231.0,Standard,31.1,106,Precision,16,92.0,SMB,East,No,Annual,69.66,234.56
Q00767,Compressor-Y,216.7,847.0,188.0,Alloy,60.7,126,Std,10,113.0,MidMarket,North,Yes,Spot,42.76,188.33
Q00768,Valve-Z,11.8,103.0,169.9,Titanium,18.4,104,Precision,19,93.0,SMB,South,Yes,Spot,9.27,39.45
Q00769,Turbine-T,643.2,2196.0,107.9,Alloy,75.8,322,Precision,9,107.0,SMB,East,No,Framework,134.44,481.98
Q00770,Pump-A,43.0,211.0,127.1,Stainless,28.1,46,Std,1,100.0,SMB,North,No,Spot,17.78,51.35
Q00771,Pump-A,26.0,169.0,77.6,Standard,35.2,83,Std,35,138.0,SMB,North,Yes,Annual,6.01,37.77
Q00772,Compressor-X,117.3,445.0,102.8,Standard,51.2,240,Std,15,157.0,Enterprise,South,Yes,Framework,5.88,92.19
Q00773,Valve-Z,11.5,82.0,137.5,Stainless,36.9,87,Std,23,143.0,SMB,North,No,Spot,10.81,35.48
Q00774,Compressor-Y,285.2,1027.0,210.4,Alloy,114.2,228,Std,5,64.0,SMB,North,No,Annual,84.35,259.43
Q00775,Pump-A,29.2,112.0,86.9,Stainless,35.0,46,Std,47,120.0,MidMarket,East,Yes,Annual,6.98,38.37
Q00776,Valve-Z,9.1,54.0,19.5,Standard,9.8,104,Std,16,83.0,SMB,North,No,Spot,8.04,25.62
Q00777,Pump-A,45.0,183.0,18.6,Stainless,19.7,43,Std,37,100.0,Enterprise,South,No,Annual,6.6,38.1
Q00778,Pump-A,23.6,140.0,138.2,Standard,37.7,117,Std,25,133.0,SMB,North,Yes,Framework,6.65,39.5
Q00779,Pump-A,25.2,146.0,72.1,Standard,35.4,44,Precision,5,78.0,MidMarket,East,Yes,Framework,6.76,41.0
Q00780,Valve-Z,6.8,102.0,179.1,Standard,20.4,63,Std,18,55.0,MidMarket,South,Yes,Framework,2.32,20.95
Q00781,Pump-B,47.6,208.0,220.0,Alloy,48.2,149,Std,40,,MidMarket,East,No,Spot,15.91,74.81
Q00782,Compressor-X,112.8,428.0,216.5,Standard,78.8,135,Std,21,81.0,MidMarket,East,No,Annual,27.25,114.45
Q00783,Pump-A,23.1,115.0,126.9,Standard,27.2,40,Std,37,148.0,SMB,North,Yes,Spot,6.9,33.91
Q00784,Pump-B,92.3,378.0,84.2,Alloy,54.6,160,Std,37,156.0,Enterprise,East,Yes,Spot,12.64,83.09
Q00785,Pump-A,32.2,216.0,57.0,Standard,14.5,56,Std,27,52.0,MidMarket,East,Yes,Spot,6.37,34.19
Q00786,Pump-A,28.5,139.0,237.4,Standard,16.9,97,Precision,17,96.0,MidMarket,North,No,Spot,11.43,43.91
Q00787,Compressor-Y,391.9,1378.0,128.6,Alloy,26.5,332,Std,33,91.0,SMB,East,No,Spot,72.72,255.0
Q00788,Compressor-X,115.5,449.0,167.9,Stainless,50.6,131,Precision,30,116.0,MidMarket,West,No,Annual,25.5,124.5
Q00789,Compressor-X,153.5,549.0,150.9,Standard,73.6,228,Precision,35,36.0,Enterprise,East,Yes,Annual,11.48,124.3
Q00790,Pump-B,54.4,265.0,80.6,Standard,41.2,102,Precision,46,76.0,MidMarket,West,No,Framework,12.23,70.68
Q00791,Compressor-X,179.4,637.0,27.6,Standard,56.9,80,Std,24,84.0,MidMarket,East,No,Framework,24.55,118.53
Q00792,Pump-B,98.4,438.0,233.0,Standard,40.0,102,Ultra,19,27.0,Enterprise,South,No,Spot,18.11,102.38
Q00793,Pump-B,84.0,307.0,148.2,Stainless,39.1,212,Std,9,123.0,MidMarket,North,Yes,Annual,18.77,81.65
Q00794,Compressor-X,196.3,729.0,116.0,Stainless,51.8,142,Ultra,48,53.0,MidMarket,North,No,Framework,28.17,173.66
Q00795,Pump-A,43.1,155.0,205.9,Standard,17.0,116,Precision,4,132.0,MidMarket,West,No,Framework,14.43,50.77
Q00796,Pump-A,28.5,152.0,245.1,Standard,37.0,101,Precision,48,144.0,MidMarket,South,Yes,Annual,5.06,43.03
Q00797,Valve-Z,9.8,45.0,186.2,Standard,34.5,103,Precision,19,125.0,Enterprise,North,Yes,Spot,4.73,31.13
Q00798,Compressor-Y,408.6,1444.0,111.7,Standard,86.9,295,Std,35,79.0,SMB,East,No,Annual,49.16,230.11
Q00799,Valve-Z,10.2,90.0,38.9,Standard,19.0,62,Precision,14,97.0,Enterprise,South,No,Spot,8.01,29.45
Q00800,Pump-B,68.8,301.0,13.8,Standard,37.8,148,Std,40,64.0,MidMarket,East,No,Spot,14.37,69.13
Q00801,Pump-A,30.7,120.0,104.1,Alloy,23.6,66,Ultra,26,155.0,SMB,North,No,Annual,17.0,62.0
Q00802,Valve-Z,10.9,84.0,88.5,Stainless,15.3,41,Std,6,28.0,SMB,South,No,Spot,9.64,27.65
Q00803,Pump-B,60.0,247.0,84.8,Standard,45.6,125,Precision,14,52.0,MidMarket,West,Yes,Annual,12.52,73.86
Q00804,Pump-B,101.0,405.0,110.3,Stainless,77.9,127,Precision,16,62.0,SMB,East,No,Annual,31.19,114.22
Q00805,Compressor-X,138.7,510.0,32.2,Standard,66.3,66,Std,36,61.0,Enterprise,West,No,Annual,25.03,112.1
Q00806,Valve-Z,14.3,115.0,171.9,Titanium,30.4,40,Precision,39,123.0,SMB,North,Yes,Annual,8.67,39.61
Q00807,Pump-A,19.6,105.0,168.9,Stainless,12.2,69,Precision,15,132.0,MidMarket,East,Yes,Spot,8.27,37.77
Q00808,Turbine-T,454.5,1572.0,52.7,Standard,104.0,336,Ultra,32,105.0,SMB,North,Yes,Annual,86.29,423.16
Q00809,Pump-B,87.9,348.0,101.2,Titanium,31.1,193,Precision,41,146.0,Enterprise,East,No,Annual,15.3,100.68
Q00810,Pump-B,62.6,277.0,33.8,Standard,29.8,186,Std,21,,SMB,North,Yes,Spot,18.33,71.5
Q00811,Pump-B,65.1,310.0,34.9,Standard,17.4,154,Precision,8,64.0,MidMarket,East,No,Spot,26.21,83.77
Q00812,Valve-Z,9.8,98.0,90.3,Stainless,17.2,84,Std,16,82.0,MidMarket,South,Yes,Annual,5.2,25.38
Q00813,Turbine-T,710.7,2395.0,235.5,Stainless,66.1,148,Precision,10,125.0,MidMarket,East,Yes,Spot,89.85,423.46
Q00814,Pump-A,40.9,182.0,172.7,Standard,8.4,101,Std,7,150.0,Enterprise,East,Yes,Spot,6.92,36.08
Q00815,Compressor-X,135.9,510.0,126.0,Standard,31.8,86,Precision,42,47.0,SMB,South,No,Spot,40.13,131.93
Q00816,Pump-A,34.1,120.0,155.1,Stainless,17.0,62,Std,15,91.0,MidMarket,West,Yes,Framework,5.96,34.94
Q00817,Pump-B,93.8,395.0,87.7,Titanium,79.9,82,Std,6,149.0,Enterprise,East,No,Spot,28.7,110.89
Q00818,Valve-Z,14.2,81.0,67.3,Stainless,23.1,86,Precision,33,148.0,Enterprise,North,Yes,Spot,3.1,28.41
Q00819,Valve-Z,12.7,75.0,198.2,Alloy,37.8,77,Precision,36,112.0,Enterprise,West,No,Spot,6.37,36.22
Q00820,Compressor-X,198.9,,93.0,Stainless,25.0,62,Ultra,33,92.0,SMB,West,Yes,Spot,35.95,169.6
Q00821,Valve-Z,14.8,83.0,51.9,Standard,28.3,44,Std,5,112.0,Enterprise,East,No,Spot,7.98,28.58
Q00822,Pump-B,84.7,373.0,159.9,Stainless,19.5,128,Std,36,20.0,SMB,East,Yes,Framework,8.89,65.2
Q00823,Compressor-X,113.1,408.0,15.2,Standard,31.4,124,Std,20,79.0,SMB,North,No,Spot,28.82,104.9
Q00824,Compressor-X,203.6,771.0,141.0,Titanium,60.1,229,Std,8,143.0,MidMarket,West,Yes,Spot,43.03,174.75
Q00825,Compressor-Y,327.5,1203.0,245.9,Stainless,24.3,119,Std,49,97.0,MidMarket,West,Yes,Spot,20.46,171.01
Q00826,Compressor-X,219.1,792.0,116.2,Stainless,47.6,205,Precision,44,142.0,SMB,North,Yes,Annual,26.65,153.27
Q00827,Compressor-X,137.5,557.0,112.4,Standard,68.0,177,Std,21,53.0,MidMarket,East,No,Annual,30.54,122.94
Q00828,Pump-A,30.3,125.0,152.1,Stainless,16.1,115,Std,9,96.0,MidMarket,West,Yes,Spot,11.08,41.45
Q00829,Compressor-X,100.2,427.0,152.6,Stainless,33.4,168,Std,25,100.0,SMB,North,No,Spot,34.78,115.78
Q00830,Pump-A,29.3,112.0,207.1,Standard,17.6,45,Std,13,117.0,Enterprise,South,No,Framework,7.12,33.16
Q00831,Pump-A,26.2,105.0,153.9,Standard,31.5,109,Std,8,140.0,Enterprise,North,No,Spot,10.18,41.24
Q00832,Pump-A,38.1,151.0,211.2,Standard,34.0,44,Std,5,86.0,MidMarket,North,Yes,Annual,12.05,43.65
Q00833,Pump-A,27.9,125.0,208.8,Alloy,15.1,119,Std,23,27.0,SMB,West,No,Spot,11.01,43.03
Q00834,Pump-A,41.0,138.0,56.2,Stainless,25.2,85,Ultra,35,73.0,SMB,East,No,Annual,14.4,60.7
Q00835,Compressor-X,196.6,726.0,246.9,Standard,66.2,97,Std,25,124.0,MidMarket,West,No,Spot,36.56,137.35
Q00836,Turbine-T,579.8,1975.0,51.7,Alloy,45.8,183,Precision,43,54.0,Enterprise,South,No,Framework,58.7,376.78
Q00837,Pump-B,61.6,269.0,77.2,Stainless,48.4,163,Precision,8,82.0,SMB,East,No,Spot,34.76,102.39
Q00838,Turbine-T,540.3,1872.0,23.1,Standard,63.9,112,Std,24,146.0,SMB,North,Yes,Spot,73.2,314.27
Q00839,Pump-B,54.7,236.0,224.3,Titanium,65.1,188,Precision,6,125.0,MidMarket,West,Yes,Spot,32.4,118.11
Q00840,Pump-B,81.1,309.0,246.5,Stainless,36.1,209,Precision,22,96.0,MidMarket,West,Yes,Framework,11.74,82.65
Q00841,Pump-B,45.1,213.0,73.0,Alloy,37.7,113,Precision,46,64.0,MidMarket,South,Yes,Annual,6.83,69.88
Q00842,Valve-Z,6.1,75.0,244.6,Standard,11.3,70,Std,42,85.0,SMB,East,No,Spot,6.3,22.69
Q00843,Compressor-X,172.9,626.0,217.0,Standard,41.0,219,Std,19,,Enterprise,East,Yes,Spot,25.31,120.14
Q00844,Pump-A,34.1,144.0,106.2,Standard,31.3,49,Precision,21,142.0,SMB,North,Yes,Spot,11.57,46.6
Q00845,Pump-A,22.5,148.0,28.5,Alloy,25.8,39,Std,36,,Enterprise,South,No,Spot,8.62,39.28
Q00846,Valve-Z,7.6,23.0,24.7,Standard,34.3,34,Ultra,5,35.0,Enterprise,South,No,Spot,10.42,37.67
Q00847,Pump-A,18.4,143.0,180.3,Titanium,14.0,52,Ultra,33,35.0,MidMarket,North,Yes,Spot,5.12,50.83
Q00848,Pump-B,48.1,,218.8,Stainless,46.1,173,Std,39,61.0,SMB,East,Yes,Spot,14.87,71.07
Q00849,Pump-A,25.7,129.0,177.4,Standard,21.4,57,Std,41,35.0,SMB,North,No,Spot,10.58,37.62
Q00850,Pump-A,36.9,143.0,21.4,Standard,16.2,84,Std,5,,MidMarket,North,No,Spot,12.74,41.71
Q00851,Compressor-X,157.1,575.0,110.8,Standard,29.5,136,Std,18,51.0,Enterprise,West,No,Spot,20.0,105.69
Q00852,Pump-B,68.5,264.0,224.9,Standard,36.6,78,Std,44,159.0,MidMarket,North,No,Spot,15.75,66.84
Q00853,Pump-B,57.2,257.0,181.5,Stainless,26.8,73,Std,11,35.0,MidMarket,South,No,Spot,24.91,74.48
Q00854,Pump-A,33.5,111.0,240.5,Standard,15.6,110,Std,18,39.0,Enterprise,East,Yes,Framework,5.61,34.47
Q00855,Pump-A,28.3,125.0,235.0,Stainless,28.9,37,Std,14,157.0,Enterprise,South,No,Spot,10.53,40.27
Q00856,Pump-B,80.1,360.0,102.9,Standard,19.4,87,Std,32,89.0,MidMarket,North,No,Annual,13.93,64.89
Q00857,Pump-A,24.9,91.0,189.2,Titanium,35.2,44,Std,37,55.0,MidMarket,West,No,Annual,9.05,46.3
Q00858,Pump-A,29.9,148.0,152.5,Stainless,12.5,55,Std,5,40.0,SMB,West,Yes,Annual,10.23,37.68
Q00859,Compressor-X,146.3,553.0,99.5,Standard,52.7,142,Ultra,22,130.0,SMB,East,Yes,Spot,31.04,155.61
Q00860,Pump-A,43.2,187.0,138.4,Stainless,28.6,96,Std,14,151.0,Enterprise,East,No,Spot,11.82,47.17
Q00861,Valve-Z,9.7,66.0,126.6,Standard,8.7,94,Std,44,141.0,MidMarket,North,No,Spot,5.13,22.35
Q00862,Turbine-T,318.1,1110.0,84.7,Alloy,32.3,261,Std,41,142.0,MidMarket,East,Yes,Spot,40.1,261.99
Q00863,Pump-A,23.4,,75.3,Stainless,13.3,43,Std,40,51.0,SMB,East,Yes,Spot,6.17,31.05
Q00864,Pump-A,43.0,134.0,209.4,Stainless,24.9,119,Precision,49,146.0,Enterprise,West,Yes,Annual,4.15,43.97
Q00865,Pump-B,59.8,230.0,20.8,Stainless,44.4,86,Precision,49,139.0,MidMarket,East,No,Annual,15.1,77.17
Q00866,Compressor-X,152.3,591.0,100.3,Stainless,72.8,71,Ultra,24,37.0,SMB,North,Yes,Spot,40.48,175.7
Q00867,Compressor-X,177.5,638.0,246.5,Standard,21.4,185,Std,47,60.0,SMB,South,No,Spot,35.53,125.61
Q00868,Valve-Z,7.1,43.0,10.3,Standard,18.6,42,Std,18,90.0,Enterprise,South,Yes,Spot,3.03,19.58
Q00869,Compressor-X,118.8,473.0,62.4,Standard,27.1,221,Std,44,122.0,SMB,East,No,Framework,21.83,102.74
Q00870,Pump-A,25.3,120.0,91.7,Stainless,38.7,45,Std,4,135.0,Enterprise,West,Yes,Spot,9.13,40.79
Q00871,Compressor-Y,386.9,1382.0,222.2,Standard,99.7,154,Std,45,129.0,SMB,East,No,Framework,49.77,223.5
Q00872,Turbine-T,677.9,2291.0,96.9,Standard,39.5,150,Std,35,91.0,MidMarket,South,No,Spot,84.8,350.32
Q00873,Turbine-T,536.4,1794.0,106.5,Standard,62.3,307,Std,26,67.0,MidMarket,East,No,Annual,83.15,329.87
Q00874,Compressor-X,94.3,380.0,61.2,Standard,67.8,136,Std,7,143.0,Enterprise,West,No,Annual,26.25,107.39
Q00875,Pump-B,55.0,236.0,193.5,Stainless,54.9,115,Ultra,23,48.0,MidMarket,South,Yes,Spot,19.16,98.64
Q00876,Compressor-X,148.0,572.0,238.9,Alloy,68.0,111,Std,22,23.0,MidMarket,South,Yes,Annual,24.44,126.9
Q00877,Compressor-Y,386.7,1356.0,156.3,Stainless,39.3,176,Std,48,115.0,SMB,North,No,Spot,66.82,234.72
Q00878,Pump-B,92.8,358.0,85.7,Alloy,68.3,86,Std,20,31.0,MidMarket,East,Yes,Spot,19.7,89.98
Q00879,Pump-A,18.8,114.0,17.3,Stainless,17.9,118,Ultra,26,98.0,MidMarket,West,No,Spot,15.52,55.95
Q00880,Pump-A,32.2,137.0,245.7,Titanium,31.9,82,Std,5,127.0,Enterprise,South,Yes,Annual,7.06,46.97
Q00881,Pump-A,22.7,127.0,157.7,Alloy,37.5,34,Precision,20,106.0,MidMarket,South,Yes,Framework,7.56,45.22
Q00882,Pump-A,26.3,124.0,206.3,Standard,22.3,96,Precision,34,154.0,Enterprise,West,No,Spot,9.39,42.53
Q00883,Pump-B,71.5,275.0,167.5,Titanium,63.4,137,Precision,7,88.0,SMB,South,Yes,Spot,34.43,121.13
Q00884,Pump-A,42.9,189.0,20.1,Stainless,37.2,40,Ultra,45,107.0,SMB,West,No,Spot,16.68,65.66
Q00885,Pump-B,68.0,359.0,105.6,Standard,44.0,205,Ultra,28,40.0,MidMarket,East,Yes,Spot,20.46,103.26
Q00886,Valve-Z,8.4,27.0,71.5,Titanium,10.8,58,Precision,8,,Enterprise,East,No,Spot,8.2,32.4
Q00887,Pump-B,104.3,394.0,166.2,Standard,45.2,129,Std,1,142.0,Enterprise,South,Yes,Spot,19.82,82.52
Q00888,Pump-A,24.3,107.0,126.3,Titanium,22.9,31,Precision,20,50.0,MidMarket,South,Yes,Framework,5.43,44.73
Q00889,Pump-B,95.5,391.0,153.3,Alloy,38.4,173,Std,29,,Enterprise,North,No,Annual,10.85,78.96
Q00890,Pump-A,23.1,174.0,228.7,Standard,35.9,108,Ultra,19,62.0,MidMarket,North,No,Spot,18.26,63.79
Q00891,Pump-B,111.3,424.0,115.0,Stainless,75.1,198,Precision,4,21.0,Enterprise,East,No,Spot,35.25,123.06
Q00892,Pump-B,96.3,360.0,135.9,Alloy,47.4,90,Std,12,70.0,SMB,North,No,Spot,27.21,93.65
Q00893,Compressor-Y,434.3,1465.0,95.5,Alloy,30.5,344,Precision,37,151.0,MidMarket,North,Yes,Annual,55.56,276.05
Q00894,Valve-Z,7.3,24.0,170.2,Standard,18.8,64,Precision,47,35.0,SMB,East,Yes,Spot,5.88,25.69
Q00895,Pump-A,32.2,157.0,174.2,Standard,34.0,47,Std,44,156.0,SMB,East,Yes,Spot,8.24,39.11
Q00896,Pump-B,91.2,357.0,138.2,Stainless,33.7,159,Precision,7,148.0,Enterprise,South,Yes,Spot,19.26,89.95
Q00897,Pump-A,32.3,98.0,198.1,Titanium,23.8,114,Precision,32,125.0,Enterprise,East,Yes,Spot,3.89,48.55
Q00898,Pump-A,29.6,109.0,91.4,Stainless,37.6,52,Precision,1,39.0,SMB,South,No,Spot,17.96,55.02
Q00899,Compressor-X,142.1,505.0,151.1,Standard,61.1,158,Precision,30,32.0,Enterprise,South,Yes,Annual,9.77,113.35
Q00900,Valve-Z,14.0,81.0,32.1,Standard,28.6,97,Precision,48,149.0,Enterprise,North,Yes,Spot,5.19,31.21
Q00901,Pump-A,29.8,150.0,138.2,Alloy,32.2,68,Precision,49,152.0,SMB,North,Yes,Framework,7.32,46.91
Q00902,Pump-B,57.0,263.0,53.2,Standard,72.2,161,Precision,22,26.0,SMB,South,Yes,Framework,14.79,84.24
Q00903,Compressor-Y,203.5,734.0,130.1,Stainless,46.1,350,Precision,19,153.0,MidMarket,South,No,Spot,58.66,217.03
Q00904,Turbine-T,574.6,1955.0,127.4,Standard,32.4,317,Std,47,157.0,SMB,South,No,Annual,87.14,336.21
Q00905,Compressor-Y,278.1,1065.0,93.4,Stainless,94.6,207,Std,32,47.0,MidMarket,West,No,Framework,29.85,189.41
Q00906,Compressor-Y,443.0,1490.0,25.5,Stainless,108.8,105,Std,3,139.0,Enterprise,North,Yes,Spot,51.94,243.31
